nodeName	altName	nodeAttr[nodesPresent, ]
NETO1	NETO1	turquoise
DNAH8	DNAH8	turquoise
DPP4	DPP4	turquoise
CKAP2L	CKAP2L	turquoise
RAB6B	RAB6B	turquoise
LRRC53	LRRC53	turquoise
ACRV1	ACRV1	turquoise
GNRHR	GNRHR	turquoise
CHSY3	CHSY3	turquoise
FHAD1	FHAD1	turquoise
AK7	AK7	turquoise
SERF1B	SERF1B	turquoise
CLVS1	CLVS1	turquoise
UBASH3B	UBASH3B	turquoise
FAM150B	FAM150B	turquoise
TMEM178B	TMEM178B	turquoise
C10orf82	C10orf82	turquoise
RELL2	RELL2	turquoise
EPHA7	EPHA7	turquoise
SYT16	SYT16	turquoise
BRIP1	BRIP1	turquoise
SCN3A	SCN3A	turquoise
SEC16B	SEC16B	turquoise
PRKCE	PRKCE	turquoise
LPPR5	LPPR5	turquoise
XK	XK	turquoise
CYP2C8	CYP2C8	turquoise
MAEL	MAEL	turquoise
RP11-347C12.3	RP11-347C12.3	turquoise
UROC1	UROC1	turquoise
CPNE5	CPNE5	turquoise
SLIT3	SLIT3	turquoise
GALNT14	GALNT14	turquoise
GRB14	GRB14	turquoise
IGFBP2	IGFBP2	turquoise
POU6F2	POU6F2	turquoise
LRRC9	LRRC9	turquoise
STS	STS	turquoise
SIDT1	SIDT1	turquoise
OSBPL10	OSBPL10	turquoise
GRP	GRP	turquoise
CITED2	CITED2	turquoise
ARHGAP36	ARHGAP36	turquoise
PRKCB	PRKCB	turquoise
TAGLN3	TAGLN3	turquoise
PCDH7	PCDH7	turquoise
GRIK2	GRIK2	turquoise
CDH8	CDH8	turquoise
HRK	HRK	turquoise
FNDC9	FNDC9	turquoise
AMIGO2	AMIGO2	turquoise
ACTRT3	ACTRT3	turquoise
BHLHE22	BHLHE22	turquoise
HPRT1	HPRT1	turquoise
CORO2A	CORO2A	turquoise
NXPH1	NXPH1	turquoise
DUSP6	DUSP6	turquoise
TCTEX1D1	TCTEX1D1	turquoise
LRRTM1	LRRTM1	turquoise
TC2N	TC2N	turquoise
SYBU	SYBU	turquoise
TUBB2A	TUBB2A	turquoise
ACOT4	ACOT4	turquoise
RND3	RND3	turquoise
GRIA1	GRIA1	turquoise
PNMAL1	PNMAL1	turquoise
AC006946.15	AC006946.15	turquoise
VSIG1	VSIG1	turquoise
NOS1AP	NOS1AP	turquoise
TGM3	TGM3	turquoise
LDB2	LDB2	turquoise
LPHN2	LPHN2	turquoise
KLF10	KLF10	turquoise
GPR12	GPR12	turquoise
AC129492.6	AC129492.6	turquoise
TTC39B	TTC39B	turquoise
RIIAD1	RIIAD1	turquoise
ARL4D	ARL4D	turquoise
TBC1D9	TBC1D9	turquoise
CAMK1D	CAMK1D	turquoise
WDR16	WDR16	turquoise
GRIA2	GRIA2	turquoise
BCL11B	BCL11B	turquoise
AC079354.1	AC079354.1	turquoise
HLF	HLF	turquoise
AC019294.1	AC019294.1	turquoise
STXBP1	STXBP1	turquoise
JPH1	JPH1	turquoise
RNF175	RNF175	turquoise
CCDC3	CCDC3	turquoise
SLC10A5	SLC10A5	turquoise
SGTB	SGTB	turquoise
NBEA	NBEA	turquoise
ANO5	ANO5	turquoise
SEZ6L	SEZ6L	turquoise
FNDC5	FNDC5	turquoise
ZNF215	ZNF215	turquoise
C1orf146	C1orf146	turquoise
LIN7A	LIN7A	turquoise
AMDHD1	AMDHD1	turquoise
ESRRG	ESRRG	turquoise
SCN5A	SCN5A	turquoise
GOLGA8B	GOLGA8B	turquoise
DOC2A	DOC2A	turquoise
DCDC1	DCDC1	turquoise
NETO2	NETO2	turquoise
FLRT3	FLRT3	turquoise
MARCH10	MARCH10	turquoise
ANKRD31	ANKRD31	turquoise
CDKL2	CDKL2	turquoise
CELF5	CELF5	turquoise
GPC6	GPC6	turquoise
WDR65	WDR65	turquoise
DPYS	DPYS	turquoise
SEZ6	SEZ6	turquoise
QPCT	QPCT	turquoise
EPHA3	EPHA3	turquoise
TACR2	TACR2	turquoise
CCDC169	CCDC169	turquoise
SAMD3	SAMD3	turquoise
GPD1	GPD1	turquoise
EFNA5	EFNA5	turquoise
MAGEE2	MAGEE2	turquoise
SORCS3	SORCS3	turquoise
RND1	RND1	turquoise
MET	MET	turquoise
RGPD3	RGPD3	turquoise
TTC39C	TTC39C	turquoise
BMPER	BMPER	turquoise
SHISA9	SHISA9	turquoise
RTN1	RTN1	turquoise
PDE10A	PDE10A	turquoise
PCDH20	PCDH20	turquoise
KCNF1	KCNF1	turquoise
FAM126B	FAM126B	turquoise
MCF2	MCF2	turquoise
PABPC1L2B	PABPC1L2B	turquoise
CNTN3	CNTN3	turquoise
DUSP2	DUSP2	turquoise
FAM65B	FAM65B	turquoise
AC004017.1	AC004017.1	turquoise
GPR176	GPR176	turquoise
RAD51AP1	RAD51AP1	turquoise
DIRAS3	DIRAS3	turquoise
RCAN2	RCAN2	turquoise
MOAP1	MOAP1	turquoise
C8orf4	C8orf4	turquoise
MAN1A1	MAN1A1	turquoise
PLCL2	PLCL2	turquoise
VAT1L	VAT1L	turquoise
GYPE	GYPE	turquoise
NUDT10	NUDT10	turquoise
MICU3	MICU3	turquoise
VWC2	VWC2	turquoise
DPP10	DPP10	turquoise
LOR	LOR	turquoise
SAMD15	SAMD15	turquoise
DCT	DCT	turquoise
EPB41L4B	EPB41L4B	turquoise
ATP6V1A	ATP6V1A	turquoise
TCEAL6	TCEAL6	turquoise
GUCY1B3	GUCY1B3	turquoise
C19orf77	C19orf77	turquoise
RSAD2	RSAD2	turquoise
CD200R1	CD200R1	turquoise
SULF1	SULF1	turquoise
PTPRN2	PTPRN2	turquoise
CCSER1	CCSER1	turquoise
C16orf47	C16orf47	turquoise
DGKI	DGKI	turquoise
ANKRD36C	ANKRD36C	turquoise
SLC16A10	SLC16A10	turquoise
ZNF697	ZNF697	turquoise
NEGR1	NEGR1	turquoise
DYNC1I1	DYNC1I1	turquoise
GRIK1	GRIK1	turquoise
B3GALNT1	B3GALNT1	turquoise
GOLT1A	GOLT1A	turquoise
FGF14	FGF14	turquoise
CCDC141	CCDC141	turquoise
YWHAH	YWHAH	turquoise
LRRN3	LRRN3	turquoise
BCL11A	BCL11A	turquoise
SH3RF2	SH3RF2	turquoise
MAP9	MAP9	turquoise
NDRG4	NDRG4	turquoise
GPRASP1	GPRASP1	turquoise
SLC39A10	SLC39A10	turquoise
SLC4A8	SLC4A8	turquoise
LGI2	LGI2	turquoise
EPDR1	EPDR1	turquoise
B3GALT2	B3GALT2	turquoise
SLITRK3	SLITRK3	turquoise
STRIP2	STRIP2	turquoise
FILIP1	FILIP1	turquoise
FAM3C	FAM3C	turquoise
KCNK2	KCNK2	turquoise
TTC9	TTC9	turquoise
SORBS2	SORBS2	turquoise
NRXN3	NRXN3	turquoise
THPO	THPO	turquoise
MLK4	MLK4	turquoise
KCNMA1	KCNMA1	turquoise
RIMS2	RIMS2	turquoise
C3orf67	C3orf67	turquoise
CBLN1	CBLN1	turquoise
ZSCAN1	ZSCAN1	turquoise
GPRASP2	GPRASP2	turquoise
ELOVL4	ELOVL4	turquoise
LYZL4	LYZL4	turquoise
TBC1D30	TBC1D30	turquoise
CASC1	CASC1	turquoise
PRKAR2B	PRKAR2B	turquoise
VAX1	VAX1	turquoise
LPA	LPA	turquoise
ATCAY	ATCAY	turquoise
TRPC3	TRPC3	turquoise
FLRT2	FLRT2	turquoise
WI2-2118C23.1	WI2-2118C23.1	turquoise
CD163L1	CD163L1	turquoise
ZNF441	ZNF441	turquoise
CRYBB1	CRYBB1	turquoise
RFK	RFK	turquoise
LUZP1	LUZP1	turquoise
RP13-996F3.5	RP13-996F3.5	turquoise
CHRDL1	CHRDL1	turquoise
CHRNA1	CHRNA1	turquoise
EXO1	EXO1	turquoise
CBWD3	CBWD3	turquoise
FAM102B	FAM102B	turquoise
SLC16A14	SLC16A14	turquoise
FBXL2	FBXL2	turquoise
ANXA6	ANXA6	turquoise
PP2D1	PP2D1	turquoise
TRPC6	TRPC6	turquoise
NREP	NREP	turquoise
CAPN14	CAPN14	turquoise
TTC39A	TTC39A	turquoise
HBQ1	HBQ1	turquoise
SAMD5	SAMD5	turquoise
KMO	KMO	turquoise
KIAA0825	KIAA0825	turquoise
NTN4	NTN4	turquoise
LRRC4	LRRC4	turquoise
CCDC89	CCDC89	turquoise
PRDM12	PRDM12	turquoise
GRIP1	GRIP1	turquoise
AGMAT	AGMAT	turquoise
ADAMTS16	ADAMTS16	turquoise
FAM49A	FAM49A	turquoise
PRKAA2	PRKAA2	turquoise
LRRTM3	LRRTM3	turquoise
CCDC158	CCDC158	turquoise
MAGEE1	MAGEE1	turquoise
DIRC3	DIRC3	turquoise
KCNJ12	KCNJ12	turquoise
ARG1	ARG1	turquoise
C1orf168	C1orf168	turquoise
RRH	RRH	turquoise
TENM3	TENM3	turquoise
RALGPS2	RALGPS2	turquoise
KIT	KIT	turquoise
OXCT1	OXCT1	turquoise
PPP3CA	PPP3CA	turquoise
TOX	TOX	turquoise
PRICKLE1	PRICKLE1	turquoise
ADAMTS5	ADAMTS5	turquoise
FSIP1	FSIP1	turquoise
KIAA1456	KIAA1456	turquoise
C2orf16	C2orf16	turquoise
GPR151	GPR151	turquoise
HMGCS1	HMGCS1	turquoise
SPATA18	SPATA18	turquoise
SCG3	SCG3	turquoise
CNGA3	CNGA3	turquoise
ST6GAL2	ST6GAL2	turquoise
NR1I2	NR1I2	turquoise
MDH1	MDH1	turquoise
USP43	USP43	turquoise
GABRA2	GABRA2	turquoise
FBXW7	FBXW7	turquoise
BARX2	BARX2	turquoise
FAXC	FAXC	turquoise
RASGRF2	RASGRF2	turquoise
HAS1	HAS1	turquoise
CITED1	CITED1	turquoise
SNTG1	SNTG1	turquoise
CENPK	CENPK	turquoise
TSPAN2	TSPAN2	turquoise
SDC1	SDC1	turquoise
CCDC85A	CCDC85A	turquoise
ITFG1	ITFG1	turquoise
GNB5	GNB5	turquoise
LMO3	LMO3	turquoise
KLHL29	KLHL29	turquoise
TMEM67	TMEM67	turquoise
CORT	CORT	turquoise
SERPINF1	SERPINF1	turquoise
ETV1	ETV1	turquoise
CGREF1	CGREF1	turquoise
OR2L13	OR2L13	turquoise
MYOZ2	MYOZ2	turquoise
KIAA0513	KIAA0513	turquoise
EYA4	EYA4	turquoise
MFSD4	MFSD4	turquoise
CALM3	CALM3	turquoise
FAM73A	FAM73A	turquoise
PLCH1	PLCH1	turquoise
SERPINI1	SERPINI1	turquoise
C17orf107	C17orf107	turquoise
RUNDC3B	RUNDC3B	turquoise
RAB40A	RAB40A	turquoise
RBM3	RBM3	turquoise
AC006014.1	AC006014.1	turquoise
SUSD5	SUSD5	turquoise
SEMA3A	SEMA3A	turquoise
CDK5R1	CDK5R1	turquoise
ANKRD55	ANKRD55	turquoise
PARPBP	PARPBP	turquoise
FAM135B	FAM135B	turquoise
DEPDC4	DEPDC4	turquoise
CSRNP3	CSRNP3	turquoise
DPY19L2	DPY19L2	turquoise
RP11-481A20.11	RP11-481A20.11	turquoise
HIATL2	HIATL2	turquoise
SMYD2	SMYD2	turquoise
ALDH1A2	ALDH1A2	turquoise
INPP5F	INPP5F	turquoise
KIAA1217	KIAA1217	turquoise
CSMD1	CSMD1	turquoise
ATP6V1G2	ATP6V1G2	turquoise
TRIP13	TRIP13	turquoise
CYP3A7	CYP3A7	turquoise
NTNG1	NTNG1	turquoise
FAM162B	FAM162B	turquoise
FKBP1B	FKBP1B	turquoise
LONRF2	LONRF2	turquoise
ARHGAP44	ARHGAP44	turquoise
LHX6	LHX6	turquoise
CDCA5	CDCA5	turquoise
C20orf26	C20orf26	turquoise
NPTN	NPTN	turquoise
SPAG17	SPAG17	turquoise
PCDHB3	PCDHB3	turquoise
KCNA6	KCNA6	turquoise
FREM1	FREM1	turquoise
GRIK3	GRIK3	turquoise
EMB	EMB	turquoise
RGPD5	RGPD5	turquoise
PPP3CB	PPP3CB	turquoise
AKAP12	AKAP12	turquoise
STXBP5	STXBP5	turquoise
AC016722.2	AC016722.2	turquoise
PCDP1	PCDP1	turquoise
WNT4	WNT4	turquoise
C17orf96	C17orf96	turquoise
MST4	MST4	turquoise
MACROD2	MACROD2	turquoise
GPCPD1	GPCPD1	turquoise
SLC9A2	SLC9A2	turquoise
DGKH	DGKH	turquoise
CSMD3	CSMD3	turquoise
FZD3	FZD3	turquoise
RARB	RARB	turquoise
SLC8A3	SLC8A3	turquoise
SLC16A6	SLC16A6	turquoise
UCHL1	UCHL1	turquoise
TNFRSF11A	TNFRSF11A	turquoise
PIP5KL1	PIP5KL1	turquoise
MYH10	MYH10	turquoise
RDH12	RDH12	turquoise
CAMKK2	CAMKK2	turquoise
AHRR	AHRR	turquoise
PLAGL1	PLAGL1	turquoise
NRCAM	NRCAM	turquoise
BICC1	BICC1	turquoise
MYO5B	MYO5B	turquoise
KCNAB3	KCNAB3	turquoise
ABRACL	ABRACL	turquoise
C5orf34	C5orf34	turquoise
TMEM52B	TMEM52B	turquoise
PAM	PAM	turquoise
ZWILCH	ZWILCH	turquoise
NOS2	NOS2	turquoise
GPM6A	GPM6A	turquoise
SLC12A8	SLC12A8	turquoise
C10orf67	C10orf67	turquoise
BCAT1	BCAT1	turquoise
ISM1	ISM1	turquoise
ACSL6	ACSL6	turquoise
RBM11	RBM11	turquoise
ZNF391	ZNF391	turquoise
CAPN11	CAPN11	turquoise
PCYOX1L	PCYOX1L	turquoise
C10orf35	C10orf35	turquoise
TPTE2	TPTE2	turquoise
SNRPN	SNRPN	turquoise
TRUB1	TRUB1	turquoise
RASGRF1	RASGRF1	turquoise
NPPC	NPPC	turquoise
LZTFL1	LZTFL1	turquoise
DYNLT3	DYNLT3	turquoise
DCX	DCX	turquoise
MYO16	MYO16	turquoise
DNAH9	DNAH9	turquoise
UBE2T	UBE2T	turquoise
OPRL1	OPRL1	turquoise
CTHRC1	CTHRC1	turquoise
HECW2	HECW2	turquoise
DDX4	DDX4	turquoise
PLK4	PLK4	turquoise
FAM72D	FAM72D	turquoise
R3HDM1	R3HDM1	turquoise
TRIM37	TRIM37	turquoise
LYSMD2	LYSMD2	turquoise
DNAH14	DNAH14	turquoise
ANKRD30BL	ANKRD30BL	turquoise
G3BP2	G3BP2	turquoise
NECAB2	NECAB2	turquoise
ZNF382	ZNF382	turquoise
MUM1L1	MUM1L1	turquoise
SYNGR1	SYNGR1	turquoise
SSX2IP	SSX2IP	turquoise
HSPA4L	HSPA4L	turquoise
RBP4	RBP4	turquoise
MZT1	MZT1	turquoise
TARBP1	TARBP1	turquoise
SYS1-DBNDD2	SYS1-DBNDD2	turquoise
CNTNAP2	CNTNAP2	turquoise
AGPAT9	AGPAT9	turquoise
PID1	PID1	turquoise
JAKMIP1	JAKMIP1	turquoise
FOXP2	FOXP2	turquoise
GUCY1A2	GUCY1A2	turquoise
FBXL22	FBXL22	turquoise
NUDT18	NUDT18	turquoise
RASL10A	RASL10A	turquoise
TSPAN7	TSPAN7	turquoise
HSPH1	HSPH1	turquoise
DHRS2	DHRS2	turquoise
TIAM2	TIAM2	turquoise
TMSB4Y	TMSB4Y	turquoise
CDKN3	CDKN3	turquoise
TMTC1	TMTC1	turquoise
LMO7	LMO7	turquoise
PRG4	PRG4	turquoise
CPNE8	CPNE8	turquoise
GLUD2	GLUD2	turquoise
KREMEN2	KREMEN2	turquoise
KIF3C	KIF3C	turquoise
SYNJ1	SYNJ1	turquoise
CX3CL1	CX3CL1	turquoise
RARRES1	RARRES1	turquoise
DSCC1	DSCC1	turquoise
THSD7B	THSD7B	turquoise
GALNTL5	GALNTL5	turquoise
PLCXD3	PLCXD3	turquoise
FHL2	FHL2	turquoise
ZDHHC22	ZDHHC22	turquoise
CNIH3	CNIH3	turquoise
HFM1	HFM1	turquoise
PLCB4	PLCB4	turquoise
ST8SIA5	ST8SIA5	turquoise
SYNPO2	SYNPO2	turquoise
EIF3CL	EIF3CL	turquoise
NPHS1	NPHS1	turquoise
GOT1	GOT1	turquoise
AMIGO1	AMIGO1	turquoise
AC007382.1	AC007382.1	turquoise
GDAP1	GDAP1	turquoise
TP53I11	TP53I11	turquoise
DHRS11	DHRS11	turquoise
VIPR1	VIPR1	turquoise
FAM47E-STBD1	FAM47E-STBD1	turquoise
CMPK2	CMPK2	turquoise
DCAF6	DCAF6	turquoise
VIPR2	VIPR2	turquoise
TOX3	TOX3	turquoise
LYRM9	LYRM9	turquoise
AUNIP	AUNIP	turquoise
RFTN1	RFTN1	turquoise
STAMBPL1	STAMBPL1	turquoise
PMS2	PMS2	turquoise
ARL9	ARL9	turquoise
ATL1	ATL1	turquoise
ABCA12	ABCA12	turquoise
LARGE	LARGE	turquoise
C1D	C1D	turquoise
SLC8A1	SLC8A1	turquoise
PPP3R1	PPP3R1	turquoise
DBC1	DBC1	turquoise
RPGRIP1L	RPGRIP1L	turquoise
MAD2L1	MAD2L1	turquoise
DMXL2	DMXL2	turquoise
C22orf26	C22orf26	turquoise
MARK1	MARK1	turquoise
BAAT	BAAT	turquoise
LSM11	LSM11	turquoise
SLIT2	SLIT2	turquoise
TNFAIP8L3	TNFAIP8L3	turquoise
AP1S3	AP1S3	turquoise
CISD1	CISD1	turquoise
PYROXD1	PYROXD1	turquoise
OTUB2	OTUB2	turquoise
CES5A	CES5A	turquoise
GRIA3	GRIA3	turquoise
SPEF2	SPEF2	turquoise
HSF2BP	HSF2BP	turquoise
LANCL3	LANCL3	turquoise
ARHGEF9	ARHGEF9	turquoise
TSTD1	TSTD1	turquoise
TMEM38A	TMEM38A	turquoise
ARHGAP26	ARHGAP26	turquoise
KLHL10	KLHL10	turquoise
TPX2	TPX2	turquoise
SFTPD	SFTPD	turquoise
MYO1B	MYO1B	turquoise
BEX1	BEX1	turquoise
TMEM17	TMEM17	turquoise
SLC24A5	SLC24A5	turquoise
GLYATL2	GLYATL2	turquoise
DDX25	DDX25	turquoise
ZNF85	ZNF85	turquoise
CACNA2D1	CACNA2D1	turquoise
PABPC1L2A	PABPC1L2A	turquoise
MPPED2	MPPED2	turquoise
CBWD6	CBWD6	turquoise
PKIB	PKIB	turquoise
SLC35G1	SLC35G1	turquoise
C12orf54	C12orf54	turquoise
CHAF1B	CHAF1B	turquoise
RHEBL1	RHEBL1	turquoise
GFOD1	GFOD1	turquoise
TSPYL1	TSPYL1	turquoise
KCNAB1	KCNAB1	turquoise
CECR6	CECR6	turquoise
LIPC	LIPC	turquoise
INPP4A	INPP4A	turquoise
MPP4	MPP4	turquoise
BCAS4	BCAS4	turquoise
SLC35F1	SLC35F1	turquoise
MTMR7	MTMR7	turquoise
CELF2	CELF2	turquoise
DENND1B	DENND1B	turquoise
ISPD	ISPD	turquoise
NUDT4	NUDT4	turquoise
ARHGEF28	ARHGEF28	turquoise
RGS5	RGS5	turquoise
RAB9B	RAB9B	turquoise
PPM1J	PPM1J	turquoise
ZFYVE16	ZFYVE16	turquoise
EMILIN3	EMILIN3	turquoise
NEDD4L	NEDD4L	turquoise
DPT	DPT	turquoise
TRIM36	TRIM36	turquoise
C21orf67	C21orf67	turquoise
GNG4	GNG4	turquoise
ITGBL1	ITGBL1	turquoise
ACTR3B	ACTR3B	turquoise
MYO1H	MYO1H	turquoise
BFSP1	BFSP1	turquoise
ARHGEF3	ARHGEF3	turquoise
DLG3	DLG3	turquoise
SATB2	SATB2	turquoise
VIT	VIT	turquoise
EFCAB6	EFCAB6	turquoise
